PLAY #,ODK,DN,DIST,HASH,YARD LN,PLAY TYPE,RESULT,GN/LS,OFF FORM,OFF PLAY,OFF STR,PLAY DIR,GAP,PASS ZONE,DEF FRONT,COVERAGE,BLITZ,QTR
5624,O,2,8,M,-27,Run,Rush,5,,,,,,,,,,
5625,O,3,3,R,-32,Run,"Rush, TD",68,,,,,,,,,,
5626,D,1,10,M,-20,Pass,Complete,8,LT DOS BACK,SPLIT ZONE (RPO),,,,,6-0,ROLL,SAW BB,
5627,D,2,2,R,-28,Run,Rush,1,LT TRIO BACK,OUTSIDE ZONE,,,,,3-2,SOLO,BOUNDARY BC,
5628,D,3,1,M,-29,Run,Rush,2,TRIO BACK,INSIDE ZONE,,,,,5-1,GREEN,FIELD SC FB,
5629,D,1,10,L,-31,Pass,Complete,14,TRIPS,SPRINTOUT,,,,,4-1,ROLL,BOUNDARY WB BC,
5630,D,1,10,R,-45,Pass,Complete,6,EMPTY,BUBBLE SCREEN,,,,,4-1,ROLL,FIELD WB SA X,
5631,D,2,4,R,49,Run,Rush,1,DBLS,OUTSIDE ZONE,,,,,3-2,GREEN,NO,
5632,D,3,3,R,48,Pass,Complete,36,DBLS,DROPBACK,,,,,4-2,BLACK,FALCON BUCK C,
5633,D,1,10,L,12,Pass,"Complete, TD",12,DBLS,TUNNEL SCREEN,,,,,4-2,GREEN,BOUNDARY BC,
5634,D,1,10,L,-24,Pass,Incomplete,0,EMPTY,DROPBACK,,,,,3-2,,NO,
5635,D,2,10,L,-24,Pass,Incomplete,0,DBLS,DROPBACK,,,,,3-2,,NO,
5636,D,3,10,L,-24,Run,Rush,-12,EMPTY,DROPBACK,,,,,4-2,,FIELD BC,
5637,O,1,10,R,39,Run,Rush,0,,,,,,,,,,
5638,O,2,10,R,39,Run,Rush,2,,,,,,,,,,
5639,O,3,8,R,37,Pass,Incomplete,0,,,,,,,,,,
5640,O,4,8,R,37,,Timeout,0,,,,,,,,,,
5641,O,4,8,R,37,Pass,Scramble,11,,,,,,,,,,
5642,O,1,10,R,26,Run,Rush,17,,,,,,,,,,
5643,O,1,9,R,9,Run,Rush,6,,,,,,,,,,
5644,O,2,3,R,3,Run,"Rush, TD",3,,,,,,,,,,
5645,D,1,10,M,-20,Run,Rush,6,ACE BACK,OUTSIDE ZONE,,,,,4-1,GREEN,BOUNDARY BC,
5646,O,1,10,L,-22,Run,Rush,4,,,,,,,,,,
5647,O,2,6,L,-26,Run,Rush,12,,,,,,,,,,
5648,O,1,10,R,-38,Run,Rush,2,,,,,,,,,,
5649,O,2,8,R,-40,Run,Rush,1,,,,,,,,,,
5650,O,3,7,M,-41,Pass,Complete,15,,,,,,,,,,
5651,O,1,10,M,44,Run,Rush,5,,,,,,,,,,
5652,O,2,5,R,39,Pass,Penalty,-5,,,,,,,,,,
5653,O,2,10,L,44,Run,Rush,19,,,,,,,,,,
5654,O,1,10,R,25,Run,Rush,24,,,,,,,,,,
5655,O,1,1,R,1,Run,"Rush, TD",1,,,,,,,,,,
5656,D,1,10,L,-32,Pass,Complete,7,TRIPS,POWER (RPO),,,,,3-2,ROLL,BOUNDARY BC,
5657,D,2,3,L,-39,Run,Rush,8,DBLS,OUTSIDE ZONE (RPO),,,,,3-2,GREEN,FIELD SB,
5658,D,1,10,M,-47,Pass,Complete,22,TRIPS,DROPBACK,,,,,3-2,ROLL,FIELD SC FB X,
5659,D,1,10,R,31,Pass,Complete,7,TRIPS,INSIDE ZONE (RPO),,,,,5-0,ROLL,FIELD WB SC,
5660,D,2,3,R,24,Pass,Incomplete,0,TRIPS,DROPBACK,,,,,3-2,ROLL,FIELD SA FC,
5661,D,3,3,R,24,Pass,Complete,2,DBLS,INSIDE ZONE (RPO),,,,,3-2,ROLL,FIELD WB SA X,
5662,D,4,1,R,22,Run,Rush,4,LT TRIO BACK OVER,INSIDE ZONE,,,,,3-2,ROLL,FIELD SB,
5663,D,1,10,R,18,Pass,Complete,9,ACE BACK,PLAY ACTION SPRINTOUT,,,,,5-1,ROLL,FIELD SB FC,
5664,D,2,1,R,9,Run,Rush,6,TRIO BACK,OUTSIDE ZONE,,,,,3-2,ROLL,NO,
5665,D,1,3,R,3,Run,"Rush, TD",3,JUMBO,DUO,,,,,4-2,BLACK,NO,
5666,D,1,10,R,-42,Pass,Complete,19,DBLS,DROPBACK,,,,,3-2,ROLL,FIELD SB,
5667,D,1,10,R,39,Pass,Incomplete,0,LT TRIPS,DROPBACK,,,,,3-2,SOLO,BOUNDARY BB,
5668,D,2,10,R,39,Pass,Complete,21,EMPTY,DROPBACK,,,,,3-1,ROLL,SAW,
5669,D,1,10,L,18,Run,Rush,5,TRIPS,POWER (RPO),,,,,4-1,ROLL,NO,
5670,D,2,5,M,13,Run,Rush,2,TRIPS,GT COUNTER (RPO),,,,,3-2,ROLL,FIELD SC,
5671,D,3,3,M,11,Pass,Complete,7,TRIPS,DROPBACK,,,,,6-0,ROLL,FIELD W1 SA FC,
5672,D,1,4,L,4,Run,Rush,0,TRIO BACK,OUTSIDE ZONE,,,,,5-2,BLACK,BOUNDARY BC,
5673,D,2,4,M,4,Run,"Rush, TD",4,TRIO BACK,OUTSIDE ZONE,,,,,4-2,BLACK,FIELD SC,
5674,O,1,10,R,-15,Run,Rush,8,,,,,,,,,,
5675,O,2,2,M,-23,Run,Rush,1,,,,,,,,,,
5676,O,3,1,M,-24,,Timeout,0,,,,,,,,,,
5677,O,3,1,M,-24,Run,Rush,19,,,,,,,,,,
5678,O,1,10,R,-43,Run,Rush,15,,,,,,,,,,
5679,O,1,10,R,42,Run,Rush,3,,,,,,,,,,
5680,O,2,7,R,39,Run,Penalty,-10,,,,,,,,,,
5681,O,2,17,R,49,Run,Rush,12,,,,,,,,,,
5682,O,3,5,L,37,Pass,Complete,8,,,,,,,,,,
5683,O,1,10,L,29,Run,Rush,0,,,,,,,,,,
5684,O,2,10,L,29,Run,Rush,4,,,,,,,,,,
5685,O,3,6,L,25,Run,Rush,7,,,,,,,,,,
5686,O,1,10,L,18,Run,Rush,3,,,,,,,,,,
5687,O,2,7,L,15,Run,Rush,12,,,,,,,,,,
5688,O,1,3,L,3,Run,"Rush, TD",3,,,,,,,,,,
5689,D,1,10,M,-33,Pass,Scramble,11,LT TRIPS,DROPBACK,,,,,3-2,ROLL,BOUNDARY SA BC,
5690,D,1,10,R,-44,Pass,Complete,5,EMPTY,BUBBLE SCREEN,,,,,3-1,GREEN,NO,
5691,D,2,5,R,-49,Pass,Scramble,1,EMPTY,DROPBACK,,,,,3-1,GREEN,NO,
5692,D,3,4,M,50,Pass,Complete,3,LT TRIPS,DROPBACK,,,,,3-2,ROLL,BOUNDARY WC BB X,
5693,D,4,1,R,47,Run,Rush,1,LT TRIO BACK OVER,INSIDE ZONE,,,,,5-2,BLACK,BOUNDARY WC BB X,
5694,D,1,10,R,46,Pass,Complete,3,DBLS,OUTSIDE ZONE (RPO),,,,,3-2,GREEN,NO,
5695,D,2,7,L,43,Pass,"Complete, TD",43,DBLS,INSIDE ZONE,,,,,3-2,GREEN,NO,
5696,D,1,10,L,48,Pass,Complete,4,LT TRIPS,INSIDE ZONE (RPO),,,,,3-2,ROLL,FIELD SC FB X,
5697,D,2,6,L,44,Pass,Complete,1,EMPTY,DROPBACK,,,,,3-2,GREEN,NO,
5698,D,3,5,R,43,Pass,"Complete, TD",43,DBLS,DROPBACK,,,,,4-1,ROLL,FIELD SC WB,
5699,O,1,10,M,-20,Run,Rush,1,,,,,,,,,,
5700,O,2,9,M,-21,Run,Rush,1,,,,,,,,,,
5701,O,3,8,R,-22,Pass,Complete,27,,,,,,,,,,
5702,O,1,10,R,-49,Run,Rush,12,,,,,,,,,,
5703,O,1,10,L,39,Run,Rush,-1,TRIPS,PIN PULL,R,L,C,,,,,
5704,O,2,11,L,40,Pass,"Complete, TD",40,,,,,,,,,,
5705,D,1,10,R,-25,Pass,Complete,15,EMPTY,DROPBACK,,,,,3-1,TAMPA,NO,
5706,D,1,10,M,-40,Pass,Complete,17,DBLS,DROPBACK,,,,,3-1,TAMPA,NO,
5707,D,1,10,L,43,Pass,Complete,28,EMPTY,DROPBACK,,,,,3-1,TAMPA,NO,
5708,D,1,10,L,15,Pass,Scramble,7,EMPTY,QB DRAW,,,,,3-1,GREEN,NO,
5709,D,2,3,M,8,Pass,Complete,1,EMPTY,TUNNEL SCREEN,,,,,3-2,GREEN,FIELD WA S1 X,
5710,D,3,2,L,7,Run,Rush,4,TRIPS,SPLIT ZONE,,,,,3-2,GREEN,BOUNDARY WC BB X,
5711,D,1,3,M,3,Run,"Rush, TD",3,JUMBO,DUO,,,,,4-4,BLACK,NO,
5712,O,1,10,R,37,Run,Rush,-6,,,,,,,,,,
5713,O,1,10,L,-25,Run,Rush,7,TRIO BACK,PWR,R,R,C,,,,,
5714,O,2,3,M,-32,Run,Rush,2,TRIO BACK,IZ,R,R,C,,,,,
5715,O,3,1,M,-34,Run,Rush,10,ACE HAK,SZ,L,L,A,,,,,
5716,O,1,10,R,-44,Run,Rush,22,ACE HAK,PWR,L,L,B,,,,,
5717,O,1,10,R,34,Run,Rush,6,ACE HAK,VEER,L,L,C,,,,,
5718,O,2,4,M,28,Pass,Complete,11,EMPTY,DRAW,R,R,,5,,,,
5719,O,1,10,R,17,Run,Rush,2,LT TRIO BACK,CTR,L,R,B,,,,,
5720,O,2,8,R,15,,Penalty,-5,LT TRIO BACK,VERTS,L,R,,,,,,
5721,O,2,13,R,20,Run,Rush,15,LT TRIO BACK,OZ,L,R,C,,,,,
5722,O,1,5,R,5,Run,Rush,2,ACE,PWR,BAL,L,A,,,,,
5723,O,2,3,R,3,Run,"Rush, TD",3,TRACE HAK,PWR,L,L,A,,,,,
5724,D,1,10,L,-26,Run,Rush,0,DBLS,INSIDE ZONE (RPO),,,,,3-2,GREEN,NO,
5725,D,2,10,L,-26,Pass,Complete,21,TRIO BACK,Y BOSS FLARE,,,,,3-2,SOLO,NO,
5726,D,1,10,R,-47,Pass,Complete,8,LT TRIPS,DROPBACK,,,,,3-2,SPECIAL,NO,
5727,D,2,2,L,45,Pass,Interception,,DBLS,DROPBACK,,,,,3-2,,NO,
5728,O,1,10,R,-26,Run,Rush,55,LT DOS,PWR,R,R,C,,,,,
5729,O,1,10,R,19,Run,Rush,6,TRIO BACK,CTR,R,L,B,,,,,
5730,O,2,4,R,13,Run,Rush,8,LT DOS,PWR,R,R,A,,,,,
5731,O,1,5,R,5,Run,Rush,3,LT DOS,PWR,R,R,A,,,,,
5732,O,2,2,R,2,Run,Rush,1,LT TRIPS,IZ,L,R,C,,,,,
5733,O,3,1,R,1,Run,"Rush, TD",1,LT TROFF,IZ,L,L,C,,,,,
5734,D,1,10,M,-35,Pass,Complete,13,LT TRIPS,DROPBACK,,,,,3-2,GREEN,NO,
5735,D,1,10,L,-48,Run,Rush,4,TRIO BACK,INSIDE ZONE (RPO),,,,,3-2,SOLO,NO,
5736,D,2,6,L,48,Pass,Sack,-5,DBLS,DROPBACK,,,,,4-2,GREEN,BOUNDARY BC,
5737,D,3,11,L,-47,Pass,Incomplete,0,LT DOS BACK,TUNNEL SCREEN,,,,,5-0,BLUE,NO,
5738,O,1,10,L,-25,Pass,Complete,8,Quads,PWR,R,R,,3,,,,
5739,O,2,2,R,-33,Pass,Complete,16,DBLS,PIN PULL,BAL,R,,5,,,,
5740,O,1,10,R,-49,,Penalty,5,,,,,,,,,,
5741,O,1,5,R,46,Pass,Incomplete,0,TRIO BACK,ISO,R,L,,3,,,,
5742,O,2,5,R,46,Run,Rush,-4,LT DBLS,SZ,L,L,C,,,,,
5743,O,3,9,M,50,Pass,Incomplete,0,EMPTY,LEVELS,R,R,,9,,,,
5744,O,4,9,M,50,Pass,Incomplete,0,Quads,VERTS,R,R,,8,,,,
5745,D,1,10,M,-49,Pass,Complete,11,DBLS,DROPBACK,,,,,3-2,GREEN,NO,
5746,D,1,10,L,40,Pass,Incomplete,0,DBLS,DROPBACK,,,,,3-2,GREEN,NO,
5747,D,2,10,L,40,Pass,Complete,15,DBLS,DROPBACK,,,,,3-2,GREEN,NO,
5748,D,1,10,M,25,Pass,Complete,17,LT DOS BACK,DROPBACK,,,,,4-2,GREEN,BOUNDARY BC,
5749,D,1,8,R,8,Run,Rush,3,LT DOS BACK,INSIDE ZONE (RPO),,,,,5-2,BLACK,FALCON BUCK C,
5750,D,2,5,R,5,Run,"Rush, TD",5,LT DOS BACK,INSIDE ZONE READ,,,,,5-2,BLACK,BOUNDARY BB,
5751,O,1,10,L,-49,Run,Rush,3,TRIO,PWR,R,R,B,,,,,
5752,O,2,7,L,48,Run,Penalty,-5,TRIPS,BASH,R,R,C,,,,,
5753,O,2,12,R,-47,Pass,Penalty,-4,LT TRIO BACK,LASER,L,L,,1,,,,
5754,O,2,16,M,-43,Run,Rush,12,Quads,PWR,R,R,B,,,,,
5755,O,3,4,R,45,Pass,Complete,10,LT TRIPS,STREAK,L,L,,4,,,,
5756,O,1,10,L,35,Pass,Complete,2,DOS,PWR,L,L,,1,,,,
5757,O,2,8,L,33,Run,Rush,5,DOS,PWR,L,L,B,,,,,
5758,O,3,3,L,28,Run,Rush,3,ACE,PWR,BAL,L,B,,,,,
5759,O,1,10,L,25,Run,Rush,6,ACE,PWR,BAL,L,B,,,,,
5760,O,2,4,L,19,Run,Rush,1,LT ACE,PWR,BAL,R,B,,,,,
5761,O,3,3,M,18,Run,Rush,2,ACE,PWR,R,L,C,,,,,
5762,O,4,1,L,16,Pass,"Complete, TD",16,LT TRACE HAK,PWR,L,R,,5,,,,
5763,D,1,10,R,42,Pass,Complete,22,LT QUAD,DROPBACK,,,,,3-2,SOLO,NO,
5764,D,1,10,L,20,Pass,Incomplete,0,TRIO BACK,DROPBACK,,,,,4-2,SOLO,BOUNDARY BC,
5765,D,2,10,L,20,Run,"Rush, TD",20,DBLS,INSIDE ZONE (RPO),,,,,3-2,GREEN,NO,
5766,O,1,10,R,-32,Run,Rush,9,LT DIAMOND,PWR,L,L,B,,,,,
5767,O,2,1,R,-41,Run,Rush,6,LT TRIPS,BASH,L,R,C,,,,,
5768,O,1,10,R,-47,Run,Rush,4,LT TRIPS,PIN PULL,L,L,B,,,,,
5769,O,2,6,M,49,Pass,Complete,4,LT EMPTY,IZ,L,R,,5,,,,
5770,O,3,2,R,45,Run,"Rush, TD",45,LT TRIPS,OZ,L,L,D,,,,,
5771,D,1,10,M,-35,Pass,Complete,-4,QUAD,BUBBLE SCREEN,,,,,3-1,SOLO,NO,
5772,D,2,14,R,-31,Pass,Complete,4,DBLS,DROPBACK,,,,,4-1,BLUE,BOUNDARY BB,
5773,D,3,10,R,-35,Pass,Incomplete,0,DBLS,DROPBACK,,,,,4-2,BLUE,NO,
5774,O,1,10,M,33,Run,Rush,3,EMPTY,IZ,R,R,B,,,,,
5775,O,2,7,R,30,Pass,Complete,13,LT QUADS,SNAG,L,L,,5,,,,
5776,O,1,10,L,17,Pass,"Complete, TD",17,DBLS,VERTS,BAL,L,,8,,,,
5777,D,1,10,R,-41,Pass,Complete,4,DBLS,DROPBACK,,,,,4-1,GREEN,NO,
5778,D,2,6,R,-45,Pass,Complete,6,DBLS,DROPBACK,,,,,4-1,GREEN,NO,
5779,D,1,10,R,49,,Timeout,0,,,,,,,,,,
5780,D,1,10,R,49,Pass,Incomplete,0,,HAIL MARY,,,,,,PREVENT,NO,
5781,D,1,10,L,-27,Run,Rush,16,DBLS,INSIDE ZONE (RPO),,,,,3-2,GREEN,BOUNDARY BC,
5782,D,1,10,M,-43,Pass,Complete,13,DBLS,DROPBACK,,,,,3-2,GREEN,NO,
5783,D,1,10,L,44,Pass,Complete,3,DBLS,DROPBACK,,,,,3-2,GREEN,NO,
5784,D,2,7,R,41,Run,Rush,2,DBLS,INSIDE ZONE (RPO),,,,,4-2,ROLL,FIELD SC FB X,
5785,D,3,5,R,39,Pass,Complete,19,DBLS,DROPBACK,,,,,3-2,GREEN,NO,
5786,D,1,10,M,20,Pass,Complete,6,DBLS,INSIDE ZONE (RPO),,,,,4-1,ROLL,BOUNDARY WC BB X,
5787,D,2,4,R,14,Pass,Incomplete,0,DBLS,PLAY ACTION,,,,,4-2,GREEN,NO,
5788,D,3,4,R,14,Pass,Complete,8,LT QUAD,DROPBACK,,,,,3-1,SOLO,NO,
5789,D,1,6,L,6,Run,Rush,3,LT DOS BACK,PIN AND PULL,,,,,5-2,BLACK,FALCON BUCK C,
5790,D,2,3,L,3,Run,Rush,-8,TRIPS,SPEED OPTION,,,,,5-2,BLACK,FALCON BUCK C,
5791,D,3,11,L,11,Run,Rush,4,DBLS,DROPBACK,,,,,4-1,BLUE,NO,
5792,D,4,7,M,7,Pass,"Complete, TD",7,DOS BACK,PLAY ACTION,,,,,5-2,BLACK,FALCON BUCK C,
5793,O,1,10,M,-20,Run,Rush,0,TROFF,PWR,R,R,B,,,,,
5794,O,2,10,M,-20,Run,Rush,1,TRIPS,BASH,R,R,C,,,,,
5795,O,3,9,R,-21,Pass,Complete,66,LT QUADS,POKE,L,L,,8,,,,
5796,O,1,10,L,13,Run,Rush,10,ACE HAK,PWR,L,L,B,,,,,
5797,O,1,3,L,3,Run,"Rush, TD",3,LT TROFF,BASH,L,R,C,,,,,
5798,D,1,10,L,-30,,Penalty,-5,,,,,,,,,,
5799,D,1,15,L,-25,Run,Rush,5,DBLS,DROPBACK,,,,,3-2,,NO,
5800,D,2,10,R,-30,Pass,Incomplete,0,DBLS,INSIDE ZONE (RPO),,,,,3-2,GREEN,NO,
5801,D,3,10,R,-30,Pass,Interception,,DBLS,DROPBACK,,,,,4-1,BLUE,NO,
5802,O,1,10,L,36,Run,Rush,7,LT TRIO,PWR,L,L,B,,,,,
5803,O,2,3,L,29,Run,Rush,-2,LT TROFF,PIN PULL,L,R,C,,,,,
5804,O,3,5,R,31,Run,Rush,5,LT TRIO BACK,PWR,L,L,B,,,,,
5805,O,1,10,R,26,Run,"Rush, TD",26,LT TRIO BACK,OZ,L,R,C,,,,,
5806,D,1,10,L,47,Pass,Complete,7,DBLS,DROPBACK,,,,,3-2,GREEN,NO,
5807,D,2,3,L,40,Run,Rush,1,DBLS,INSIDE ZONE (RPO),,,,,3-2,GREEN,FIELD SB,
5808,D,3,2,L,39,Pass,Complete,4,DBLS,DROPBACK,,,,,3-2,GREEN,NO,
5809,D,1,10,L,35,Run,Rush,26,DBLS,DROPBACK,,,,,3-2,ROLL,FIELD WC SB X,
5810,D,1,9,L,9,Pass,"Complete, TD",9,DBLS,DROPBACK,,,,,3-2,BLACK,FALCON BUCK C,
5811,O,1,10,L,-47,Run,Rush,44,DOS BACK,PWR,R,R,,,,,,
5812,O,1,9,R,9,Run,Rush,3,LT TRIO,PWR,L,L,B,,,,,
5813,O,2,6,R,6,Run,Rush,4,LT DING,PWR,L,L,B,,,,,
5814,O,3,2,M,2,Run,"Rush, TD",2,LT TROFF,PWR,L,L,C,,,,,
5815,D,1,10,L,-34,Pass,Incomplete,0,,DROPBACK,,,,,5-0,,NO,
5816,D,2,10,L,-34,Pass,Complete,3,,TUNNEL SCREEN,,,,,5-0,BLUE,NO,
5817,D,3,7,L,-37,Pass,Sack,-4,,DROPBACK,,,,,5-0,ROLL,NO,
5818,D,4,11,L,-33,Pass,Complete,51,,DROPBACK,,,,,,SOLO,NO,
5819,D,1,10,L,16,Pass,"Complete, TD",16,,DROPBACK,,,,,3-2,BLACK,FALCON BUCK C,
5820,O,1,10,R,-47,Pass,Incomplete,0,ACE,PWR,BAL,L,,1,,,,
5821,O,2,10,R,-47,Run,Rush,5,ACE,PWR,BAL,L,C,,,,,
5822,O,3,5,M,48,,Penalty,-5,,,,,,,,,,
5823,O,3,10,M,-47,Run,Rush,31,TRIO,OZ,R,L,C,,,,,
5824,O,1,10,L,22,Run,"Rush, TD",22,LT TRIO,PWR,L,L,B,,,,,
5825,D,1,10,L,-35,Pass,Complete,7,,DROPBACK,,,,,,BLUE,NO,
5826,D,2,3,L,-42,Pass,Complete,0,,SLIP SCREEN,,,,,,BLUE,NO,
5827,D,3,3,L,-42,Pass,Incomplete,0,,DROPBACK,,,,,,BLUE,NO,
5828,D,4,3,L,-42,Pass,Incomplete,0,,DROPBACK,,,,,,BLUE,NO,
5829,O,1,10,R,42,Run,Rush,5,LT TROFF,PWR,L,L,B,,,,,
5830,O,2,5,M,37,Run,Rush,5,LT TRIO,PWR,L,L,B,,,,,
5831,O,1,10,M,32,Run,Rush,4,LT TROFF OVER,ISO,L,L,C,,,,,
5832,O,2,6,L,28,Run,Rush,5,LT TRIO,PWR,L,L,B,,,,,
5833,O,3,1,L,23,Run,Penalty,15,LT TRIO,PWR,L,L,B,,,,,
5834,O,1,8,L,8,Run,Rush,5,LT TRIO,OZ,L,R,C,,,,,
5835,O,2,3,R,3,Run,"Rush, TD",3,LT TRIO,PWR,L,L,B,,,,,
5836,D,1,10,R,-28,Pass,Complete,8,,DROPBACK,,,,,,ROLL,NO,
5837,D,2,2,R,-36,Run,Rush,15,,DROPBACK,,,,,,ROLL,NO,
5838,D,1,10,L,49,Pass,Incomplete,0,,DROPBACK,,,,,,ROLL,NO,
5839,D,2,10,L,49,Pass,Complete,7,,TUNNEL SCREEN,,,,,,,NO,
5840,D,3,3,L,42,Run,Rush,8,,INSIDE ZONE (RPO),,,,,,ROLL,NO,
5841,D,1,10,L,34,Pass,Penalty,15,,DROPBACK,,,,,,ROLL,NO,
5842,D,1,10,L,19,Run,Penalty,-7,,DROPBACK,,,,,,ROLL,NO,
5843,D,1,17,L,26,Pass,Complete,18,,DROPBACK,,,,,,ROLL,NO,
5844,D,1,8,R,8,Pass,"Complete, TD",8,,DROPBACK,,,,,,BLACK,FALCON BUCK C,
5845,D,1,10,R,-34,Pass,Complete,0,DOUBLES,DROPBACK,,,,,4-2,ROLL,BOUNDARY WA BC,
5846,D,2,10,R,-34,Run,Rush,11,DOUBLES,INSIDE ZONE (RPO),,,,,3-2,BLUE,NO,
5847,D,1,10,R,-45,Run,Rush,2,TRIPS,OUTSIDE ZONE,,,,,4-2,ROLL,FIELD SC FB X,
5848,D,2,8,R,-47,Pass,Incomplete,0,DOUBLES,DROPBACK,,,,,5-1,ROLL,BOUNDARY WC BB X,
5849,D,3,8,R,-47,Pass,Complete,8,DOUBLES,DROPBACK,,,,,4-1,BLUE,BOUNDARY BC,
5850,D,1,10,L,45,Pass,Complete,9,DOUBLES,DROPBACK,,,,,5-1,ROLL,BOUNDARY WC BB X,
5851,D,2,1,L,36,Pass,"Complete, TD",36,TRIPS,DOUBLE PASS,,,,,3-2,THUNDER,FIELD FALCON C,
5852,O,1,10,M,-20,Run,Rush,4,EMPTY,IZ,R,L,A,,,,,
5853,O,2,6,M,-24,Run,Rush,24,LT TRIO,PWR,L,R,C,,,,,
5854,O,1,10,R,-48,Run,Rush,4,LT TRIO,PWR,L,L,C,,,,,
5855,O,2,6,M,48,Run,Rush,0,LT DOS,PWR,L,L,B,,,,,
5856,O,3,6,R,48,Pass,Complete,20,LT DIAMOND,KEY 1,R,L,,1,,,,
5857,O,1,10,L,28,Run,Rush,11,TRIPS,OZ,R,L,C,,,,,
5858,O,1,10,L,17,Run,Rush,-3,TRIPS,CTR,R,R,C,,,,,
5859,O,2,13,L,20,Run,Rush,13,TRIPS,PWR,R,R,D,,,,,
5860,O,1,7,R,7,Run,Rush,1,LT TROFF,OZ,L,L,D,,,,,
5861,O,2,6,R,6,Run,Rush,0,DOS BACK,ISO,R,L,B,,,,,
5862,O,3,6,R,6,Run,Rush,5,LT TRIPS,OZ,L,R,C,,,,,
5863,O,4,1,R,1,Run,Rush,0,LT TROFF,ISO,L,L,C,,,,,
5864,D,1,10,M,-1,Pass,Complete,12,ACE,PLAY ACTION,,,,,5-2,GREEN,FALCON BUCK C,
5865,D,1,10,L,-13,Run,Rush,5,LT TRIO BACK,SPLIT ZONE (RPO),,,,,4-1,ROLL,FIELD SC FB X,
5866,D,2,5,M,-18,,Penalty,-5,,,,,,,,,,
5867,D,2,10,M,-13,,Penalty,-5,,,,,,,,,,
5868,D,2,15,M,-8,Pass,Incomplete,0,DOS BACK,SPRINTOUT,,,,,4-2,ROLL,FALCON BUCK C,
5869,D,3,15,M,-8,Pass,Complete,5,TRIPS,PLAY ACTION,,,,,4-1,ROLL,BOUNDARY BC,
5870,O,1,10,R,-33,,Penalty,5,LT DOS BACK,PIN PULL,,,,,,,,
5871,O,1,5,R,-38,Pass,Incomplete,0,LT DOS BACK,PIN PULL,L,L,C,1,,,,
5872,O,2,5,R,-38,Run,Rush,3,LT TRIO BACK,PWR,L,L,A,,,,,
5873,O,3,2,R,-41,Run,Rush,5,DBLS,OZ,R,L,D,,,,,
5874,O,1,10,L,-46,Run,Rush,3,LT DOS,PWR,L,R,B,,,,,
5875,O,2,7,M,-49,Run,Rush,1,TRACE HAK,PWR,L,L,B,,,,,
5876,O,3,6,M,50,Run,Rush,5,ACE HAK,BURT,R,R,,,,,,
5877,O,4,1,R,45,,Penalty,-5,,,,,,,,,,
5878,O,4,6,R,50,Pass,Incomplete,0,LT DBLS,POKE,BAL,L,,4,,,,
5879,D,1,10,L,50,Run,Rush,7,DOUBLES,INSIDE ZONE (RPO),,,,,5-1,BLUE,BOUNDARY WC,
5880,D,2,3,L,43,Run,Rush,1,DOUBLES,FLY SWEEP,,,,,5-1,BLUE,BOUNDARY WA BC,
5881,D,3,2,R,42,Run,Rush,-3,TRIPS,OUTSIDE ZONE,,,,,5-2,BLACK,FALCON BUCK C,
5882,D,4,5,R,45,,Timeout,0,,,,,,,,,,
5883,D,4,5,R,45,Pass,Complete,7,DOUBLES,PLAY ACTION,,,,,5-1,ROLL,BOUNDARY WC BB X,
5884,D,1,10,M,38,Run,Penalty,-10,LT DOS BACK,PIN AND PULL (RPO),,,,,4-2,ROLL,FIELD SC FB X,
5885,D,1,20,R,48,Run,Rush,4,LT DOS,INSIDE ZONE (RPO),,,,,5-2,ROLL,FIELD SA FC,
5886,D,2,16,M,44,Pass,Sack,-17,DOS 3,TUNNEL SCREEN,,,,,3-2,ROLL,NO,
5887,D,3,33,M,-39,Pass,Complete,20,LT TREY,PLAY ACTION,,,,,4-1,ROLL,FIELD FALCON C,
5888,D,4,13,R,41,Pass,"Complete, TD",41,TREY,PLAY ACTION,,,,,4-2,BLACK,FALCON BUCK C,
5889,O,1,10,L,-35,Pass,Complete,15,DIAMOND,PWR,L,R,,3,,,,
5890,O,1,10,R,50,Run,Rush,0,LT TRIPS,BASH,L,R,B,,,,,
5891,O,2,10,R,50,Run,Rush,0,LT TRIPS,PIN PULL,L,L,D,,,,,
5892,O,3,10,L,50,,Timeout,0,,,,,,,,,,
5893,O,3,10,L,50,Pass,Complete,12,EMPTY,VERTS,R,R,,6,,,,
5894,O,1,10,R,38,Run,Rush,3,LT TRIPS,PIN PULL,L,L,D,,,,,
5895,O,2,7,L,35,Run,Rush,6,LT ACE HAK,PWR,L,R,B,,,,,
5896,O,3,1,L,29,Run,Rush,6,LT DOS,PWR,L,L,C,,,,,
5897,O,1,10,L,23,Run,Rush,5,LT ACE HAK,PWR,L,R,C,,,,,
5898,O,2,5,M,18,Run,Rush,7,LT ACE HAK,OZ,L,R,D,,,,,
5899,O,1,10,R,11,Run,Rush,6,LT ACE HAK,PWR,L,R,D,,,,,
5900,O,2,4,R,5,Pass,Penalty,-5,LT ACE HAK,VERTS,L,L,,7,,,,
5901,O,2,9,R,10,Run,"Rush, TD",10,TROFF,OZ,R,L,C,,,,,
5902,D,1,10,R,-45,Pass,Incomplete,0,DOUBLES,DROPBACK,,,,,5-1,ROLL,BOUNDARY WB SC,
5903,D,2,10,R,-45,Pass,Complete,12,DOUBLES,DROPBACK,,,,,4-2,ROLL,NO,
